Timestamp,ADC_Value,Voltage_mV
2026-07-27 14:25:48.757,314,1534.702
2026-07-27 14:25:48.789,314,1534.702
2026-07-27 14:25:48.789,313,1529.814
2026-07-27 14:25:48.789,312,1524.927
2026-07-27 14:25:48.789,312,1524.927
2026-07-27 14:25:48.789,315,1539.589
2026-07-27 14:25:48.790,315,1539.589
2026-07-27 14:25:48.793,314,1534.702
2026-07-27 14:25:48.835,311,1520.039
2026-07-27 14:25:48.838,313,1529.814
2026-07-27 14:25:48.838,315,1539.589
2026-07-27 14:25:48.838,316,1544.477
2026-07-27 14:25:48.839,316,1544.477
2026-07-27 14:25:48.839,319,1559.14
2026-07-27 14:25:48.839,320,1564.027
2026-07-27 14:25:48.839,318,1554.252
2026-07-27 14:25:48.840,317,1549.365
2026-07-27 14:25:48.880,318,1554.252
2026-07-27 14:25:48.881,320,1564.027
2026-07-27 14:25:48.881,321,1568.915
2026-07-27 14:25:48.881,321,1568.915
2026-07-27 14:25:48.881,321,1568.915
2026-07-27 14:25:48.881,321,1568.915
2026-07-27 14:25:48.882,323,1578.69
2026-07-27 14:25:48.882,323,1578.69
2026-07-27 14:25:48.913,325,1588.465
2026-07-27 14:25:48.913,324,1583.578
2026-07-27 14:25:48.913,324,1583.578
2026-07-27 14:25:48.913,326,1593.353
2026-07-27 14:25:48.913,328,1603.128
2026-07-27 14:25:48.917,326,1593.353
2026-07-27 14:25:48.919,325,1588.465
2026-07-27 14:25:48.960,326,1593.353
2026-07-27 14:25:48.960,328,1603.128
2026-07-27 14:25:48.960,326,1593.353
2026-07-27 14:25:48.960,325,1588.465
2026-07-27 14:25:48.960,328,1603.128
2026-07-27 14:25:48.960,331,1617.791
2026-07-27 14:25:48.960,328,1603.128
2026-07-27 14:25:48.960,327,1598.24
2026-07-27 14:25:48.965,329,1608.016
2026-07-27 14:25:49.005,329,1608.016
2026-07-27 14:25:49.005,329,1608.016
2026-07-27 14:25:49.005,327,1598.24
2026-07-27 14:25:49.005,329,1608.016
2026-07-27 14:25:49.006,330,1612.903
2026-07-27 14:25:49.006,328,1603.128
2026-07-27 14:25:49.006,327,1598.24
2026-07-27 14:25:49.007,330,1612.903
2026-07-27 14:25:49.051,330,1612.903
2026-07-27 14:25:49.052,330,1612.903
2026-07-27 14:25:49.052,329,1608.016
2026-07-27 14:25:49.052,332,1622.678
2026-07-27 14:25:49.052,333,1627.566
2026-07-27 14:25:49.052,333,1627.566
2026-07-27 14:25:49.052,332,1622.678
2026-07-27 14:25:49.052,330,1612.903
2026-07-27 14:25:49.053,331,1617.791
2026-07-27 14:25:49.083,333,1627.566
2026-07-27 14:25:49.083,332,1622.678
2026-07-27 14:25:49.083,332,1622.678
2026-07-27 14:25:49.083,332,1622.678
2026-07-27 14:25:49.083,333,1627.566
2026-07-27 14:25:49.084,334,1632.454
2026-07-27 14:25:49.113,337,1647.116
2026-07-27 14:25:49.113,336,1642.229
2026-07-27 14:25:49.113,336,1642.229
2026-07-27 14:25:49.114,335,1637.341
2026-07-27 14:25:49.114,335,1637.341
2026-07-27 14:25:49.118,335,1637.341
2026-07-27 14:25:49.122,332,1622.678
2026-07-27 14:25:49.126,333,1627.566
2026-07-27 14:25:49.161,339,1656.891
2026-07-27 14:25:49.161,342,1671.554
2026-07-27 14:25:49.161,341,1666.667
2026-07-27 14:25:49.161,337,1647.116
2026-07-27 14:25:49.161,335,1637.341
2026-07-27 14:25:49.162,333,1627.566
2026-07-27 14:25:49.162,332,1622.678
2026-07-27 14:25:49.192,332,1622.678
2026-07-27 14:25:49.192,330,1612.903
2026-07-27 14:25:49.192,328,1603.128
2026-07-27 14:25:49.192,328,1603.128
2026-07-27 14:25:49.193,330,1612.903
2026-07-27 14:25:49.193,332,1622.678
2026-07-27 14:25:49.224,333,1627.566
2026-07-27 14:25:49.224,335,1637.341
2026-07-27 14:25:49.225,344,1681.329
2026-07-27 14:25:49.225,358,1749.756
2026-07-27 14:25:49.225,369,1803.519
2026-07-27 14:25:49.226,391,1911.046
2026-07-27 14:25:49.230,434,2121.212
2026-07-27 14:25:49.269,480,2346.041
2026-07-27 14:25:49.269,464,2267.84
2026-07-27 14:25:49.270,333,1627.566
2026-07-27 14:25:49.270,219,1070.381
2026-07-27 14:25:49.270,200,977.517
2026-07-27 14:25:49.270,259,1265.885
2026-07-27 14:25:49.270,306,1495.601
2026-07-27 14:25:49.271,325,1588.465
2026-07-27 14:25:49.301,336,1642.229
2026-07-27 14:25:49.301,344,1681.329
2026-07-27 14:25:49.301,347,1695.992
2026-07-27 14:25:49.301,349,1705.767
2026-07-27 14:25:49.301,347,1695.992
2026-07-27 14:25:49.303,346,1691.105
2026-07-27 14:25:49.331,345,1686.217
2026-07-27 14:25:49.332,346,1691.105
2026-07-27 14:25:49.332,346,1691.105
2026-07-27 14:25:49.335,346,1691.105
2026-07-27 14:25:49.335,344,1681.329
2026-07-27 14:25:49.337,345,1686.217
2026-07-27 14:25:49.339,345,1686.217
2026-07-27 14:25:49.378,346,1691.105
2026-07-27 14:25:49.378,346,1691.105
2026-07-27 14:25:49.378,348,1700.88
2026-07-27 14:25:49.379,350,1710.655
2026-07-27 14:25:49.379,350,1710.655
2026-07-27 14:25:49.379,350,1710.655
2026-07-27 14:25:49.379,352,1720.43
2026-07-27 14:25:49.381,352,1720.43
2026-07-27 14:25:49.409,353,1725.318
2026-07-27 14:25:49.409,355,1735.093
2026-07-27 14:25:49.409,358,1749.756
2026-07-27 14:25:49.410,361,1764.418
2026-07-27 14:25:49.410,363,1774.194
2026-07-27 14:25:49.412,366,1788.856
2026-07-27 14:25:49.440,373,1823.069
2026-07-27 14:25:49.440,377,1842.62
2026-07-27 14:25:49.440,384,1876.833
2026-07-27 14:25:49.440,390,1906.158
2026-07-27 14:25:49.440,399,1950.147
2026-07-27 14:25:49.443,404,1974.585
2026-07-27 14:25:49.471,406,1984.36
2026-07-27 14:25:49.471,410,2003.91
2026-07-27 14:25:49.472,412,2013.685
2026-07-27 14:25:49.472,408,1994.135
2026-07-27 14:25:49.472,402,1964.809
2026-07-27 14:25:49.474,395,1930.596
2026-07-27 14:25:49.503,381,1862.17
2026-07-27 14:25:49.503,366,1788.856
2026-07-27 14:25:49.503,348,1700.88
2026-07-27 14:25:49.504,337,1647.116
2026-07-27 14:25:49.504,328,1603.128
2026-07-27 14:25:49.506,318,1554.252
2026-07-27 14:25:49.534,309,1510.264
2026-07-27 14:25:49.534,306,1495.601
2026-07-27 14:25:49.534,303,1480.938
2026-07-27 14:25:49.535,299,1461.388
2026-07-27 14:25:49.536,297,1451.613
2026-07-27 14:25:49.566,296,1446.725
2026-07-27 14:25:49.566,295,1441.838
2026-07-27 14:25:49.566,295,1441.838
2026-07-27 14:25:49.566,295,1441.838
2026-07-27 14:25:49.566,296,1446.725
2026-07-27 14:25:49.566,296,1446.725
2026-07-27 14:25:49.568,295,1441.838
2026-07-27 14:25:49.596,295,1441.838
2026-07-27 14:25:49.597,297,1451.613
2026-07-27 14:25:49.597,297,1451.613
2026-07-27 14:25:49.597,297,1451.613
2026-07-27 14:25:49.597,295,1441.838
2026-07-27 14:25:49.599,296,1446.725
2026-07-27 14:25:49.628,296,1446.725
2026-07-27 14:25:49.628,297,1451.613
2026-07-27 14:25:49.629,297,1451.613
2026-07-27 14:25:49.629,298,1456.5
2026-07-27 14:25:49.629,299,1461.388
2026-07-27 14:25:49.631,299,1461.388
2026-07-27 14:25:49.659,298,1456.5
2026-07-27 14:25:49.659,298,1456.5
2026-07-27 14:25:49.659,301,1471.163
2026-07-27 14:25:49.659,301,1471.163
2026-07-27 14:25:49.660,301,1471.163
2026-07-27 14:25:49.661,303,1480.938
2026-07-27 14:25:49.690,303,1480.938
2026-07-27 14:25:49.690,304,1485.826
2026-07-27 14:25:49.690,305,1490.714
2026-07-27 14:25:49.690,307,1500.489
2026-07-27 14:25:49.691,306,1495.601
2026-07-27 14:25:49.693,306,1495.601
2026-07-27 14:25:49.721,305,1490.714
2026-07-27 14:25:49.721,309,1510.264
2026-07-27 14:25:49.721,307,1500.489
2026-07-27 14:25:49.721,305,1490.714
2026-07-27 14:25:49.721,308,1505.376
2026-07-27 14:25:49.724,311,1520.039
2026-07-27 14:25:49.767,309,1510.264
2026-07-27 14:25:49.767,307,1500.489
2026-07-27 14:25:49.767,310,1515.152
2026-07-27 14:25:49.767,312,1524.927
2026-07-27 14:25:49.767,311,1520.039
2026-07-27 14:25:49.767,309,1510.264
2026-07-27 14:25:49.767,310,1515.152
2026-07-27 14:25:49.767,309,1510.264
2026-07-27 14:25:49.771,310,1515.152
2026-07-27 14:25:49.813,308,1505.376
2026-07-27 14:25:49.813,308,1505.376
2026-07-27 14:25:49.813,309,1510.264
2026-07-27 14:25:49.813,309,1510.264
2026-07-27 14:25:49.813,306,1495.601
2026-07-27 14:25:49.813,308,1505.376
2026-07-27 14:25:49.813,308,1505.376
2026-07-27 14:25:49.813,310,1515.152
2026-07-27 14:25:49.860,308,1505.376
2026-07-27 14:25:49.860,308,1505.376
2026-07-27 14:25:49.860,307,1500.489
2026-07-27 14:25:49.860,307,1500.489
2026-07-27 14:25:49.860,307,1500.489
2026-07-27 14:25:49.863,309,1510.264
2026-07-27 14:25:49.863,310,1515.152
2026-07-27 14:25:49.863,310,1515.152
2026-07-27 14:25:49.863,310,1515.152
2026-07-27 14:25:49.865,311,1520.039
2026-07-27 14:25:49.905,311,1520.039
2026-07-27 14:25:49.906,311,1520.039
2026-07-27 14:25:49.906,312,1524.927
2026-07-27 14:25:49.906,312,1524.927
2026-07-27 14:25:49.906,312,1524.927
2026-07-27 14:25:49.906,313,1529.814
2026-07-27 14:25:49.906,313,1529.814
2026-07-27 14:25:49.906,315,1539.589
2026-07-27 14:25:49.951,315,1539.589
2026-07-27 14:25:49.952,315,1539.589
2026-07-27 14:25:49.952,315,1539.589
2026-07-27 14:25:49.952,317,1549.365
2026-07-27 14:25:49.952,317,1549.365
2026-07-27 14:25:49.952,317,1549.365
2026-07-27 14:25:49.952,317,1549.365
2026-07-27 14:25:49.952,319,1559.14
2026-07-27 14:25:49.954,318,1554.252
2026-07-27 14:25:49.958,318,1554.252
2026-07-27 14:25:49.997,319,1559.14
2026-07-27 14:25:49.998,322,1573.803
2026-07-27 14:25:49.998,321,1568.915
2026-07-27 14:25:49.998,320,1564.027
2026-07-27 14:25:49.998,322,1573.803
2026-07-27 14:25:49.998,324,1583.578
2026-07-27 14:25:49.998,322,1573.803
2026-07-27 14:25:50.001,321,1568.915
2026-07-27 14:25:50.005,323,1578.69
2026-07-27 14:25:50.046,324,1583.578
2026-07-27 14:25:50.046,324,1583.578
2026-07-27 14:25:50.046,322,1573.803
2026-07-27 14:25:50.047,323,1578.69
2026-07-27 14:25:50.047,323,1578.69
2026-07-27 14:25:50.048,324,1583.578
2026-07-27 14:25:50.048,325,1588.465
2026-07-27 14:25:50.048,329,1608.016
2026-07-27 14:25:50.051,330,1612.903
2026-07-27 14:25:50.091,331,1617.791
2026-07-27 14:25:50.092,335,1637.341
2026-07-27 14:25:50.092,339,1656.891
2026-07-27 14:25:50.092,338,1652.004
2026-07-27 14:25:50.092,336,1642.229
2026-07-27 14:25:50.092,335,1637.341
2026-07-27 14:25:50.092,335,1637.341
2026-07-27 14:25:50.093,334,1632.454
2026-07-27 14:25:50.139,331,1617.791
2026-07-27 14:25:50.139,327,1598.24
2026-07-27 14:25:50.141,326,1593.353
2026-07-27 14:25:50.141,326,1593.353
2026-07-27 14:25:50.141,327,1598.24
2026-07-27 14:25:50.141,327,1598.24
2026-07-27 14:25:50.141,329,1608.016
2026-07-27 14:25:50.143,331,1617.791
2026-07-27 14:25:50.143,335,1637.341
2026-07-27 14:25:50.145,344,1681.329
2026-07-27 14:25:50.184,354,1730.205
2026-07-27 14:25:50.184,373,1823.069
2026-07-27 14:25:50.184,416,2033.236
2026-07-27 14:25:50.184,462,2258.065
2026-07-27 14:25:50.184,442,2160.313
2026-07-27 14:25:50.185,345,1686.217
2026-07-27 14:25:50.185,257,1256.109
2026-07-27 14:25:50.187,209,1021.505
2026-07-27 14:25:50.230,238,1163.245
2026-07-27 14:25:50.231,294,1436.95
2026-07-27 14:25:50.231,328,1603.128
2026-07-27 14:25:50.231,338,1652.004
2026-07-27 14:25:50.231,343,1676.442
2026-07-27 14:25:50.231,346,1691.105
2026-07-27 14:25:50.231,344,1681.329
2026-07-27 14:25:50.231,340,1661.779
2026-07-27 14:25:50.233,341,1666.667
2026-07-27 14:25:50.276,340,1661.779
2026-07-27 14:25:50.276,340,1661.779
2026-07-27 14:25:50.277,342,1671.554
2026-07-27 14:25:50.277,344,1681.329
2026-07-27 14:25:50.277,345,1686.217
2026-07-27 14:25:50.277,344,1681.329
2026-07-27 14:25:50.277,345,1686.217
2026-07-27 14:25:50.277,345,1686.217
2026-07-27 14:25:50.280,345,1686.217
2026-07-27 14:25:50.323,345,1686.217
2026-07-27 14:25:50.323,347,1695.992
2026-07-27 14:25:50.323,348,1700.88
2026-07-27 14:25:50.323,348,1700.88
2026-07-27 14:25:50.323,347,1695.992
2026-07-27 14:25:50.324,351,1715.543
2026-07-27 14:25:50.324,353,1725.318
2026-07-27 14:25:50.324,354,1730.205
2026-07-27 14:25:50.327,355,1735.093
2026-07-27 14:25:50.370,358,1749.756
2026-07-27 14:25:50.370,362,1769.306
2026-07-27 14:25:50.370,366,1788.856
2026-07-27 14:25:50.370,371,1813.294
2026-07-27 14:25:50.370,379,1852.395
2026-07-27 14:25:50.371,386,1886.608
2026-07-27 14:25:50.373,394,1925.709
2026-07-27 14:25:50.374,400,1955.034
2026-07-27 14:25:50.374,410,2003.91
2026-07-27 14:25:50.418,417,2038.123
2026-07-27 14:25:50.418,422,2062.561
2026-07-27 14:25:50.418,423,2067.449
2026-07-27 14:25:50.418,425,2077.224
2026-07-27 14:25:50.418,422,2062.561
2026-07-27 14:25:50.418,413,2018.573
2026-07-27 14:25:50.418,399,1950.147
2026-07-27 14:25:50.418,384,1876.833
2026-07-27 14:25:50.421,367,1793.744
2026-07-27 14:25:50.464,352,1720.43
2026-07-27 14:25:50.464,339,1656.891
2026-07-27 14:25:50.464,328,1603.128
2026-07-27 14:25:50.464,320,1564.027
2026-07-27 14:25:50.465,314,1534.702
2026-07-27 14:25:50.465,309,1510.264
2026-07-27 14:25:50.465,307,1500.489
2026-07-27 14:25:50.465,303,1480.938
2026-07-27 14:25:50.468,302,1476.051
2026-07-27 14:25:50.511,301,1471.163
2026-07-27 14:25:50.511,303,1480.938
2026-07-27 14:25:50.511,302,1476.051
2026-07-27 14:25:50.511,303,1480.938
2026-07-27 14:25:50.511,305,1490.714
2026-07-27 14:25:50.511,306,1495.601
2026-07-27 14:25:50.511,306,1495.601
2026-07-27 14:25:50.511,306,1495.601
2026-07-27 14:25:50.557,309,1510.264
2026-07-27 14:25:50.557,310,1515.152
2026-07-27 14:25:50.559,309,1510.264
2026-07-27 14:25:50.559,309,1510.264
2026-07-27 14:25:50.559,311,1520.039
2026-07-27 14:25:50.559,313,1529.814
2026-07-27 14:25:50.559,311,1520.039
2026-07-27 14:25:50.559,309,1510.264
2026-07-27 14:25:50.560,310,1515.152
2026-07-27 14:25:50.561,312,1524.927
2026-07-27 14:25:50.603,313,1529.814
2026-07-27 14:25:50.603,313,1529.814
2026-07-27 14:25:50.603,315,1539.589
2026-07-27 14:25:50.603,314,1534.702
2026-07-27 14:25:50.603,314,1534.702
2026-07-27 14:25:50.603,313,1529.814
2026-07-27 14:25:50.603,315,1539.589
2026-07-27 14:25:50.604,315,1539.589
2026-07-27 14:25:50.634,316,1544.477
2026-07-27 14:25:50.634,316,1544.477
2026-07-27 14:25:50.634,318,1554.252
2026-07-27 14:25:50.634,318,1554.252
2026-07-27 14:25:50.635,317,1549.365
2026-07-27 14:25:50.635,317,1549.365
2026-07-27 14:25:50.664,320,1564.027
2026-07-27 14:25:50.665,320,1564.027
2026-07-27 14:25:50.665,318,1554.252
2026-07-27 14:25:50.665,318,1554.252
2026-07-27 14:25:50.665,321,1568.915
2026-07-27 14:25:50.665,320,1564.027
2026-07-27 14:25:50.695,318,1554.252
2026-07-27 14:25:50.695,316,1544.477
2026-07-27 14:25:50.695,318,1554.252
2026-07-27 14:25:50.695,318,1554.252
2026-07-27 14:25:50.696,316,1544.477
2026-07-27 14:25:50.696,314,1534.702
2026-07-27 14:25:50.727,316,1544.477
2026-07-27 14:25:50.727,315,1539.589
2026-07-27 14:25:50.727,316,1544.477
2026-07-27 14:25:50.727,317,1549.365
2026-07-27 14:25:50.727,320,1564.027
2026-07-27 14:25:50.728,320,1564.027
2026-07-27 14:25:50.758,320,1564.027
2026-07-27 14:25:50.758,318,1554.252
2026-07-27 14:25:50.758,318,1554.252
2026-07-27 14:25:50.758,317,1549.365
2026-07-27 14:25:50.758,318,1554.252
2026-07-27 14:25:50.760,319,1559.14
2026-07-27 14:25:50.764,322,1573.803
2026-07-27 14:25:50.804,320,1564.027
2026-07-27 14:25:50.804,320,1564.027
2026-07-27 14:25:50.804,318,1554.252
2026-07-27 14:25:50.804,320,1564.027
2026-07-27 14:25:50.804,318,1554.252
2026-07-27 14:25:50.804,316,1544.477
2026-07-27 14:25:50.804,319,1559.14
2026-07-27 14:25:50.806,321,1568.915
2026-07-27 14:25:50.835,322,1573.803
2026-07-27 14:25:50.835,321,1568.915
2026-07-27 14:25:50.835,322,1573.803
2026-07-27 14:25:50.835,323,1578.69
2026-07-27 14:25:50.835,322,1573.803
2026-07-27 14:25:50.837,321,1568.915
2026-07-27 14:25:50.866,323,1578.69
2026-07-27 14:25:50.866,324,1583.578
2026-07-27 14:25:50.866,325,1588.465
2026-07-27 14:25:50.866,324,1583.578
2026-07-27 14:25:50.866,326,1593.353
2026-07-27 14:25:50.873,328,1603.128
2026-07-27 14:25:50.873,328,1603.128
2026-07-27 14:25:50.913,326,1593.353
2026-07-27 14:25:50.916,326,1593.353
2026-07-27 14:25:50.916,325,1588.465
2026-07-27 14:25:50.916,324,1583.578
2026-07-27 14:25:50.916,324,1583.578
2026-07-27 14:25:50.916,324,1583.578
2026-07-27 14:25:50.916,324,1583.578
2026-07-27 14:25:50.918,324,1583.578
2026-07-27 14:25:50.920,325,1588.465
2026-07-27 14:25:50.961,327,1598.24
2026-07-27 14:25:50.961,327,1598.24
2026-07-27 14:25:50.961,326,1593.353
2026-07-27 14:25:50.961,324,1583.578
2026-07-27 14:25:50.961,325,1588.465
2026-07-27 14:25:50.961,325,1588.465
2026-07-27 14:25:50.962,325,1588.465
2026-07-27 14:25:50.968,325,1588.465
2026-07-27 14:25:50.968,325,1588.465
2026-07-27 14:25:51.006,326,1593.353
2026-07-27 14:25:51.007,327,1598.24
2026-07-27 14:25:51.007,328,1603.128
2026-07-27 14:25:51.007,329,1608.016
2026-07-27 14:25:51.007,327,1598.24
2026-07-27 14:25:51.007,328,1603.128
2026-07-27 14:25:51.007,329,1608.016
2026-07-27 14:25:51.009,331,1617.791
2026-07-27 14:25:51.038,329,1608.016
2026-07-27 14:25:51.038,330,1612.903
2026-07-27 14:25:51.038,335,1637.341
2026-07-27 14:25:51.039,341,1666.667
2026-07-27 14:25:51.039,340,1661.779
2026-07-27 14:25:51.040,338,1652.004
2026-07-27 14:25:51.070,336,1642.229
2026-07-27 14:25:51.070,336,1642.229
2026-07-27 14:25:51.070,334,1632.454
2026-07-27 14:25:51.070,332,1622.678
2026-07-27 14:25:51.070,331,1617.791
2026-07-27 14:25:51.071,331,1617.791
2026-07-27 14:25:51.100,330,1612.903
2026-07-27 14:25:51.100,329,1608.016
2026-07-27 14:25:51.100,332,1622.678
2026-07-27 14:25:51.101,334,1632.454
2026-07-27 14:25:51.101,337,1647.116
2026-07-27 14:25:51.102,338,1652.004
2026-07-27 14:25:51.132,351,1715.543
2026-07-27 14:25:51.132,366,1788.856
2026-07-27 14:25:51.132,398,1945.259
2026-07-27 14:25:51.132,446,2179.863
2026-07-27 14:25:51.132,496,2424.242
2026-07-27 14:25:51.135,453,2214.076
2026-07-27 14:25:51.138,320,1564.027
2026-07-27 14:25:51.177,224,1094.819
2026-07-27 14:25:51.177,203,992.18
2026-07-27 14:25:51.177,260,1270.772
2026-07-27 14:25:51.177,312,1524.927
2026-07-27 14:25:51.177,331,1617.791
2026-07-27 14:25:51.178,337,1647.116
2026-07-27 14:25:51.178,344,1681.329
2026-07-27 14:25:51.180,345,1686.217
2026-07-27 14:25:51.207,343,1676.442
2026-07-27 14:25:51.208,341,1666.667
2026-07-27 14:25:51.208,340,1661.779
2026-07-27 14:25:51.208,344,1681.329
2026-07-27 14:25:51.208,344,1681.329
2026-07-27 14:25:51.238,345,1686.217
2026-07-27 14:25:51.239,345,1686.217
2026-07-27 14:25:51.239,345,1686.217
2026-07-27 14:25:51.239,343,1676.442
2026-07-27 14:25:51.239,344,1681.329
2026-07-27 14:25:51.239,344,1681.329
2026-07-27 14:25:51.242,344,1681.329
2026-07-27 14:25:51.270,344,1681.329
2026-07-27 14:25:51.272,347,1695.992
2026-07-27 14:25:51.272,348,1700.88
2026-07-27 14:25:51.273,348,1700.88
2026-07-27 14:25:51.273,350,1710.655
2026-07-27 14:25:51.302,351,1715.543
2026-07-27 14:25:51.302,352,1720.43
2026-07-27 14:25:51.302,355,1735.093
2026-07-27 14:25:51.302,360,1759.531
2026-07-27 14:25:51.302,364,1779.081
2026-07-27 14:25:51.302,366,1788.856
2026-07-27 14:25:51.305,370,1808.407
2026-07-27 14:25:51.333,379,1852.395
2026-07-27 14:25:51.333,388,1896.383
2026-07-27 14:25:51.333,394,1925.709
2026-07-27 14:25:51.333,400,1955.034
2026-07-27 14:25:51.333,409,1999.022
2026-07-27 14:25:51.336,416,2033.236
2026-07-27 14:25:51.364,419,2047.898
2026-07-27 14:25:51.364,421,2057.674
2026-07-27 14:25:51.364,426,2082.111
2026-07-27 14:25:51.364,424,2072.336
2026-07-27 14:25:51.364,414,2023.46
2026-07-27 14:25:51.367,399,1950.147
2026-07-27 14:25:51.395,386,1886.608
2026-07-27 14:25:51.395,368,1798.631
2026-07-27 14:25:51.395,350,1710.655
2026-07-27 14:25:51.395,336,1642.229
2026-07-27 14:25:51.395,323,1578.69
2026-07-27 14:25:51.426,312,1524.927
2026-07-27 14:25:51.429,305,1490.714
2026-07-27 14:25:51.429,301,1471.163
2026-07-27 14:25:51.429,299,1461.388
2026-07-27 14:25:51.430,296,1446.725
2026-07-27 14:25:51.430,293,1432.063
2026-07-27 14:25:51.430,292,1427.175
2026-07-27 14:25:51.458,294,1436.95
2026-07-27 14:25:51.458,294,1436.95
2026-07-27 14:25:51.458,293,1432.063
2026-07-27 14:25:51.458,294,1436.95
2026-07-27 14:25:51.458,298,1456.5
2026-07-27 14:25:51.461,299,1461.388
2026-07-27 14:25:51.489,298,1456.5
2026-07-27 14:25:51.489,300,1466.276
2026-07-27 14:25:51.489,302,1476.051
2026-07-27 14:25:51.489,301,1471.163
2026-07-27 14:25:51.489,301,1471.163
2026-07-27 14:25:51.519,303,1480.938
2026-07-27 14:25:51.520,303,1480.938
2026-07-27 14:25:51.520,302,1476.051
2026-07-27 14:25:51.520,304,1485.826
2026-07-27 14:25:51.520,305,1490.714
2026-07-27 14:25:51.520,307,1500.489
2026-07-27 14:25:51.523,306,1495.601
2026-07-27 14:25:51.551,304,1485.826
2026-07-27 14:25:51.551,305,1490.714
2026-07-27 14:25:51.551,310,1515.152
2026-07-27 14:25:51.551,312,1524.927
2026-07-27 14:25:51.551,310,1515.152
2026-07-27 14:25:51.581,311,1520.039
2026-07-27 14:25:51.582,313,1529.814
2026-07-27 14:25:51.582,312,1524.927
2026-07-27 14:25:51.582,312,1524.927
2026-07-27 14:25:51.582,315,1539.589
2026-07-27 14:25:51.589,317,1549.365
2026-07-27 14:25:51.589,315,1539.589
2026-07-27 14:25:51.591,314,1534.702
2026-07-27 14:25:51.628,317,1549.365
2026-07-27 14:25:51.628,320,1564.027
2026-07-27 14:25:51.628,317,1549.365
2026-07-27 14:25:51.628,315,1539.589
2026-07-27 14:25:51.628,319,1559.14
2026-07-27 14:25:51.628,320,1564.027
2026-07-27 14:25:51.628,318,1554.252
2026-07-27 14:25:51.633,316,1544.477
2026-07-27 14:25:51.660,316,1544.477
2026-07-27 14:25:51.660,318,1554.252
2026-07-27 14:25:51.660,318,1554.252
2026-07-27 14:25:51.660,317,1549.365
2026-07-27 14:25:51.660,320,1564.027
2026-07-27 14:25:51.690,318,1554.252
2026-07-27 14:25:51.690,317,1549.365
2026-07-27 14:25:51.690,318,1554.252
2026-07-27 14:25:51.691,318,1554.252
2026-07-27 14:25:51.691,317,1549.365
2026-07-27 14:25:51.692,315,1539.589
2026-07-27 14:25:51.695,315,1539.589
2026-07-27 14:25:51.721,317,1549.365
2026-07-27 14:25:51.721,316,1544.477
2026-07-27 14:25:51.721,315,1539.589
2026-07-27 14:25:51.721,315,1539.589
2026-07-27 14:25:51.721,317,1549.365
2026-07-27 14:25:51.752,317,1549.365
2026-07-27 14:25:51.752,318,1554.252
2026-07-27 14:25:51.752,319,1559.14
2026-07-27 14:25:51.753,319,1559.14
2026-07-27 14:25:51.753,318,1554.252
2026-07-27 14:25:51.753,320,1564.027
2026-07-27 14:25:51.785,321,1568.915
2026-07-27 14:25:51.785,323,1578.69
2026-07-27 14:25:51.785,322,1573.803
2026-07-27 14:25:51.785,320,1564.027
2026-07-27 14:25:51.786,321,1568.915
2026-07-27 14:25:51.787,324,1583.578
2026-07-27 14:25:51.789,324,1583.578
2026-07-27 14:25:51.815,324,1583.578
2026-07-27 14:25:51.815,325,1588.465
2026-07-27 14:25:51.815,326,1593.353
2026-07-27 14:25:51.815,326,1593.353
2026-07-27 14:25:51.815,323,1578.69
2026-07-27 14:25:51.846,324,1583.578
2026-07-27 14:25:51.846,324,1583.578
2026-07-27 14:25:51.846,324,1583.578
2026-07-27 14:25:51.846,324,1583.578
2026-07-27 14:25:51.847,325,1588.465
2026-07-27 14:25:51.847,326,1593.353
2026-07-27 14:25:51.851,325,1588.465
2026-07-27 14:25:51.878,323,1578.69
2026-07-27 14:25:51.878,325,1588.465
2026-07-27 14:25:51.878,326,1593.353
2026-07-27 14:25:51.878,326,1593.353
2026-07-27 14:25:51.880,325,1588.465
2026-07-27 14:25:51.924,327,1598.24
2026-07-27 14:25:51.925,329,1608.016
2026-07-27 14:25:51.925,329,1608.016
2026-07-27 14:25:51.925,329,1608.016
2026-07-27 14:25:51.925,331,1617.791
2026-07-27 14:25:51.925,328,1603.128
2026-07-27 14:25:51.925,327,1598.24
2026-07-27 14:25:51.925,327,1598.24
2026-07-27 14:25:51.928,328,1603.128
2026-07-27 14:25:51.929,327,1598.24
2026-07-27 14:25:51.956,329,1608.016
2026-07-27 14:25:51.956,333,1627.566
2026-07-27 14:25:51.956,336,1642.229
2026-07-27 14:25:51.957,337,1647.116
2026-07-27 14:25:51.957,335,1637.341
2026-07-27 14:25:51.989,331,1617.791
2026-07-27 14:25:51.989,328,1603.128
2026-07-27 14:25:51.989,327,1598.24
2026-07-27 14:25:51.989,325,1588.465
2026-07-27 14:25:51.989,323,1578.69
2026-07-27 14:25:51.989,323,1578.69
2026-07-27 14:25:52.019,324,1583.578
2026-07-27 14:25:52.019,325,1588.465
2026-07-27 14:25:52.019,325,1588.465
2026-07-27 14:25:52.019,327,1598.24
2026-07-27 14:25:52.019,330,1612.903
2026-07-27 14:25:52.019,340,1661.779
2026-07-27 14:25:52.023,353,1725.318
2026-07-27 14:25:52.050,366,1788.856
2026-07-27 14:25:52.050,393,1920.821
2026-07-27 14:25:52.051,436,2130.987
2026-07-27 14:25:52.051,478,2336.266
2026-07-27 14:25:52.051,431,2106.549
2026-07-27 14:25:52.054,296,1446.725
